CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
1212394319290487,807231992290487,,2021,72,1,107,8,2,1,,2,2,,2000,50,330,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212394321290487,807231992290487,,2021,72,1,107,8,4,1,,2,2,,2000,48,10,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400112290487,807232078290487,,2021,72,1,109,2,1,2,,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400113290487,807232078290487,,2021,72,1,109,2,2,1,,2,2,,2300,25,125,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400114290487,807232078290487,,2021,72,1,109,2,3,2,,3,3,,3000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400115290487,807232078290487,,2021,72,1,109,2,4,2,,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393443290487,807231978290487,,2021,72,1,109,4,1,1,,1,1,,1000,41,265,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393444290487,807231978290487,,2021,72,1,109,4,2,1,,1,1,,1000,58,325,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393445290487,807231978290487,,2021,72,1,109,4,3,1,,1,1,,1000,51,250,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393446290487,807231978290487,,2021,72,1,109,4,4,1,,1,1,,1000,69,215,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392004290487,807231955290487,,2021,72,1,109,6,1,1,,1,1,,1000,34,130,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392005290487,807231955290487,,2021,72,1,109,6,2,1,,1,1,,1000,75,230,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392006290487,807231955290487,,2021,72,1,109,6,3,3,3,2,2,,2000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392007290487,807231955290487,,2021,72,1,109,6,4,1,,1,1,,1000,60,355,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392725290487,807231965290487,,2021,72,1,109,9,1,1,,1,1,,1000,24,280,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392726290487,807231965290487,,2021,72,1,109,9,2,1,,1,1,,1000,96,215,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392727290487,807231965290487,,2021,72,1,109,9,3,1,,1,1,,1000,38,345,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392728290487,807231965290487,,2021,72,1,109,9,4,1,,1,1,,1000,45,340,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393034290487,807231972290487,,2021,72,1,111,6,1,1,,1,1,,1200,8,250,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393035290487,807231972290487,,2021,72,1,111,6,2,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393036290487,807231972290487,,2021,72,1,111,6,3,1,,2,2,,2000,16,200,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393037290487,807231972290487,,2021,72,1,111,6,4,1,,2,2,,2000,15,232,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400175290487,807232079290487,,2021,72,1,111,7,1,1,,1,1,,1000,43,335,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400176290487,807232079290487,,2021,72,1,111,7,2,2,,2,2,,2000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400177290487,807232079290487,,2021,72,1,111,7,3,1,,1,1,,1000,75,17,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212400178290487,807232079290487,,2021,72,1,111,7,4,1,,1,1,,1000,70,8,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393761290487,807231983290487,,2021,72,1,113,1,1,1,,1,1,,1000,0,0,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393762290487,807231983290487,,2021,72,1,113,1,2,1,,1,1,,1000,0,0,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393763290487,807231983290487,,2021,72,1,113,1,3,2,,2,2,,2000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393764290487,807231983290487,,2021,72,1,113,1,4,1,,1,1,,1000,0,0,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392090290487,807231956290487,,2021,72,1,113,8,1,3,2,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392091290487,807231956290487,,2021,72,1,113,8,2,3,2,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392092290487,807231956290487,,2021,72,1,113,8,3,3,2,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392093290487,807231956290487,,2021,72,1,113,8,4,3,2,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392868290487,807231968290487,,2021,72,1,113,17,1,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392869290487,807231968290487,,2021,72,1,113,17,2,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392870290487,807231968290487,,2021,72,1,113,17,3,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392871290487,807231968290487,,2021,72,1,113,17,4,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396099290487,807232017290487,,2021,72,1,113,24,1,1,,1,1,,1000,73,10,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396100290487,807232017290487,,2021,72,1,113,24,2,3,3,2,2,,2000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396101290487,807232017290487,,2021,72,1,113,24,3,1,,1,1,,1000,0,0,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396102290487,807232017290487,,2021,72,1,113,24,4,1,,1,1,,1000,61,285,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398094290487,807232051290487,,2021,72,1,117,3,1,1,,1,1,,1000,20,225,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398095290487,807232051290487,,2021,72,1,117,3,2,2,,2,2,,2000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398096290487,807232051290487,,2021,72,1,117,3,3,1,,1,1,,1000,18,205,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398097290487,807232051290487,,2021,72,1,117,3,4,1,,1,1,,1000,22,50,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399385290487,807232070290487,,2021,72,1,119,5,1,1,,1,1,,1000,24,125,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399386290487,807232070290487,,2021,72,1,119,5,2,1,,1,1,,1000,22,178,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399387290487,807232070290487,,2021,72,1,119,5,3,1,,1,1,,1000,75,205,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399388290487,807232070290487,,2021,72,1,119,5,4,1,,1,1,,1000,51,75,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399080290487,807232065290487,,2021,72,1,119,25,1,1,,1,1,,1200,30,80,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399081290487,807232065290487,,2021,72,1,119,25,2,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399082290487,807232065290487,,2021,72,1,119,25,3,1,,2,2,,2000,61,170,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399083290487,807232065290487,,2021,72,1,119,25,4,1,,2,2,,2000,46,95,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397842290487,807232046290487,,2021,72,1,119,26,1,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397843290487,807232046290487,,2021,72,1,119,26,2,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397844290487,807232046290487,,2021,72,1,119,26,3,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397845290487,807232046290487,,2021,72,1,119,26,4,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396282290487,807232019290487,,2021,72,1,121,2,1,1,,1,1,,1000,48,120,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396283290487,807232019290487,,2021,72,1,121,2,2,1,,1,1,,1000,76,45,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396284290487,807232019290487,,2021,72,1,121,2,3,1,,1,1,,1000,34,105,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396285290487,807232019290487,,2021,72,1,121,2,4,1,,1,1,,1000,56,130,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393947290487,807231985290487,,2021,72,1,123,5,1,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393948290487,807231985290487,,2021,72,1,123,5,2,1,,2,2,,2000,0,0,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393949290487,807231985290487,,2021,72,1,123,5,3,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393950290487,807231985290487,,2021,72,1,123,5,4,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393989290487,807231986290487,,2021,72,1,123,6,1,1,,1,1,,1000,0,0,6.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393990290487,807231986290487,,2021,72,1,123,6,2,1,,1,1,,1000,0,0,2.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393991290487,807231986290487,,2021,72,1,123,6,3,1,,1,1,,1000,0,0,5.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393992290487,807231986290487,,2021,72,1,123,6,4,2,,2,2,,2000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392842290487,807231967290487,,2021,72,1,123,9,1,1,,1,1,,1000,54,310,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392843290487,807231967290487,,2021,72,1,123,9,2,1,,1,1,,1000,26,280,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392844290487,807231967290487,,2021,72,1,123,9,3,1,,1,1,,1000,35,300,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392845290487,807231967290487,,2021,72,1,123,9,4,1,,1,1,,1000,33,320,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391603290487,807231951290487,,2021,72,1,125,3,1,1,,1,1,,1000,89,150,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391604290487,807231951290487,,2021,72,1,125,3,2,1,,1,1,,1000,75,65,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391605290487,807231951290487,,2021,72,1,125,3,3,1,,1,1,,1000,66,155,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391606290487,807231951290487,,2021,72,1,125,3,4,1,,1,1,,1000,62,150,0.0,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391528290487,807231950290487,,2021,72,1,125,5,1,1,,1,1,,1000,46,25,0.0,,2022-05-10 11:06:28,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391529290487,807231950290487,,2021,72,1,125,5,2,1,,1,1,,1000,44,50,0.0,,2022-05-10 11:06:28,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391530290487,807231950290487,,2021,72,1,125,5,3,1,,1,1,,1000,11,260,0.0,,2022-05-10 11:06:28,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212391531290487,807231950290487,,2021,72,1,125,5,4,1,,1,1,,1000,55,315,0.0,,2022-05-10 11:06:28,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395676290487,807232010290487,,2021,72,1,125,9,1,1,,1,1,,1000,43,35,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395677290487,807232010290487,,2021,72,1,125,9,2,1,,1,1,,1000,47,15,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395678290487,807232010290487,,2021,72,1,125,9,3,1,,1,1,,1000,61,50,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395679290487,807232010290487,,2021,72,1,125,9,4,1,,1,1,,1000,52,358,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392544290487,807231962290487,,2021,72,1,125,12,1,2,,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392545290487,807231962290487,,2021,72,1,125,12,2,2,,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392546290487,807231962290487,,2021,72,1,125,12,3,2,,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212392547290487,807231962290487,,2021,72,1,125,12,4,2,,1,1,,1000,,,,,2022-05-10 11:06:29,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398050290487,807232050290487,,2021,72,1,127,5,1,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398051290487,807232050290487,,2021,72,1,127,5,2,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398052290487,807232050290487,,2021,72,1,127,5,3,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398053290487,807232050290487,,2021,72,1,127,5,4,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397402290487,807232039290487,,2021,72,1,127,6,1,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397403290487,807232039290487,,2021,72,1,127,6,2,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397404290487,807232039290487,,2021,72,1,127,6,3,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397405290487,807232039290487,,2021,72,1,127,6,4,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396457290487,807232022290487,,2021,72,1,129,5,1,1,,1,1,,1000,59,180,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396458290487,807232022290487,,2021,72,1,129,5,2,1,,1,1,,1000,52,267,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396459290487,807232022290487,,2021,72,1,129,5,3,1,,1,1,,1000,36,260,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212396460290487,807232022290487,,2021,72,1,129,5,4,1,,1,1,,1000,26,195,0.0,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395802290487,807232012290487,,2021,72,1,129,6,1,1,,1,1,,1000,43,125,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395803290487,807232012290487,,2021,72,1,129,6,2,2,,2,2,,2000,,,,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395804290487,807232012290487,,2021,72,1,129,6,3,2,,2,2,,2000,,,,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212395805290487,807232012290487,,2021,72,1,129,6,4,1,,1,1,,1000,60,70,0.0,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398349290487,807232054290487,,2021,72,1,131,2,1,1,,1,1,,1000,0,0,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398350290487,807232054290487,,2021,72,1,131,2,2,1,,1,1,,1200,20,165,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398351290487,807232054290487,,2021,72,1,131,2,3,2,,2,2,,2000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398352290487,807232054290487,,2021,72,1,131,2,4,1,,1,1,,1000,24,62,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398868290487,807232061290487,,2021,72,1,131,3,1,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398869290487,807232061290487,,2021,72,1,131,3,2,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398870290487,807232061290487,,2021,72,1,131,3,3,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398871290487,807232061290487,,2021,72,1,131,3,4,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399235290487,807232067290487,,2021,72,1,131,4,1,2,,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399236290487,807232067290487,,2021,72,1,131,4,2,2,,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399237290487,807232067290487,,2021,72,1,131,4,3,2,,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399238290487,807232067290487,,2021,72,1,131,4,4,2,,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398430290487,807232055290487,,2021,72,1,131,5,1,1,,2,1,,1200,17,12,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398431290487,807232055290487,,2021,72,1,131,5,2,1,,2,2,,2000,38,10,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398432290487,807232055290487,,2021,72,1,131,5,3,1,,2,2,,2000,20,28,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398433290487,807232055290487,,2021,72,1,131,5,4,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393730290487,807231982290487,,2021,72,1,133,2,1,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393731290487,807231982290487,,2021,72,1,133,2,2,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393732290487,807231982290487,,2021,72,1,133,2,3,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393733290487,807231982290487,,2021,72,1,133,2,4,1,,1,1,,1200,0,0,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393002290487,807231971290487,,2021,72,1,133,6,1,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393003290487,807231971290487,,2021,72,1,133,6,2,1,,2,2,,2000,8,185,0.0,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398741290487,807232059290487,,2021,72,1,135,1,2,1,,1,1,,1000,18,90,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393004290487,807231971290487,,2021,72,1,133,6,3,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212393005290487,807231971290487,,2021,72,1,133,6,4,2,,1,1,,1000,,,,,2022-05-10 11:06:30,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398740290487,807232059290487,,2021,72,1,135,1,1,1,,1,1,,1000,30,10,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398742290487,807232059290487,,2021,72,1,135,1,3,2,,2,2,,2000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398743290487,807232059290487,,2021,72,1,135,1,4,2,,2,2,,2000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397248290487,807232036290487,,2021,72,1,137,1,1,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397249290487,807232036290487,,2021,72,1,137,1,2,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397250290487,807232036290487,,2021,72,1,137,1,3,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212397251290487,807232036290487,,2021,72,1,137,1,4,2,,1,1,,1000,,,,,2022-05-10 11:06:32,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398566290487,807232057290487,,2021,72,1,139,1,1,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398567290487,807232057290487,,2021,72,1,139,1,2,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398568290487,807232057290487,,2021,72,1,139,1,3,2,,1,1,,1000,,,,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212398569290487,807232057290487,,2021,72,1,139,1,4,1,,2,2,,2100,51,57,0.0,,2022-05-10 11:06:33,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399297290487,807232069290487,,2021,72,1,141,2,1,1,,1,1,,1000,50,348,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399298290487,807232069290487,,2021,72,1,141,2,2,1,,1,1,,1000,70,355,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399299290487,807232069290487,,2021,72,1,141,2,3,1,,1,1,,1000,43,65,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399300290487,807232069290487,,2021,72,1,141,2,4,1,,1,1,,1000,71,3,0.0,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212394390290487,807231994290487,,2021,72,1,141,3,1,2,,1,1,,1000,,,,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212394391290487,807231994290487,,2021,72,1,141,3,2,2,,1,1,,1000,,,,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212394392290487,807231994290487,,2021,72,1,141,3,3,2,,1,1,,1000,,,,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212394393290487,807231994290487,,2021,72,1,141,3,4,2,,1,1,,1000,,,,,2022-05-10 11:06:31,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212399261290487,807232068290487,,2021,72,1,141,11,1,3,3,1,1,,1000,,,,,2022-05-10 11:06:34,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
