CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_DATE,MODIFIED_DATE,MICR_SAMPLE_METHOD
218177950020004,249605205010854,2009,72,147,155,3,2009,20,10,0,0,90.0,8.2,8.2,0.0,0.0,2013-10-21 14:55:42,2014-09-22 08:59:44,1
218177951020004,249605205010854,2009,72,147,155,4,2009,0,0,60,30,10.0,0.0,0.0,2.1,1.3,2013-10-21 14:55:42,2014-09-22 08:59:44,1
218177953020004,249605234010854,2009,72,147,253,2,2009,20,10,20,10,70.0,9.2,9.2,3.6,4.9,2013-10-21 14:55:42,2014-09-22 08:59:44,1
218177954020004,249605234010854,2009,72,147,253,3,2009,40,10,10,0,90.0,9.8,8.2,0.7,0.0,2013-10-21 14:55:42,2014-09-22 08:59:44,1
218177955020004,249605234010854,2009,72,147,253,4,2009,70,10,10,0,99.0,9.8,9.8,1.3,0.0,2013-10-21 14:55:42,2014-09-22 08:59:44,1
311810854489998,253419195010854,2011,72,1,6,1,2011,10,0,20,1,99.0,30.0,0.0,2.0,1.0,2015-03-17 15:10:57,,
311810855489998,253419195010854,2011,72,1,6,2,2011,20,1,50,40,90.0,7.0,7.0,6.0,6.0,2015-03-17 15:10:57,,
311810856489998,253419195010854,2011,72,1,6,3,2011,20,0,30,1,99.0,33.0,0.0,1.7,1.8,2015-03-17 15:10:57,,
311810857489998,253419195010854,2011,72,1,6,4,2011,20,0,30,10,99.0,18.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311817822489998,253419292010854,2011,72,9,1,1,2011,90,30,10,1,90.0,9.0,7.0,6.0,6.0,2015-03-17 15:10:59,,
311817823489998,253419292010854,2011,72,9,1,2,2011,50,50,40,1,80.0,15.0,7.5,4.5,3.9,2015-03-17 15:10:59,,
311817824489998,253419292010854,2011,72,9,1,3,2011,10,10,60,1,80.0,7.0,6.0,6.0,3.9,2015-03-17 15:10:59,,
311817825489998,253419292010854,2011,72,9,1,4,2011,10,1,10,10,90.0,9.0,9.0,6.0,6.0,2015-03-17 15:10:59,,
311811859489998,253419208010854,2011,72,9,2,1,2011,0,10,40,10,99.0,0.0,22.0,4.0,3.8,2015-03-17 15:10:57,,
311811860489998,253419208010854,2011,72,9,2,2,2011,10,10,40,10,90.0,24.5,22.0,6.0,2.5,2015-03-17 15:10:57,,
311811861489998,253419208010854,2011,72,9,2,3,2011,0,0,20,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311811862489998,253419208010854,2011,72,9,2,4,2011,0,0,60,10,99.0,0.0,0.0,6.0,1.9,2015-03-17 15:10:57,,
311816316489998,253419267010854,2011,72,13,4,1,2011,0,0,90,20,99.0,0.0,0.0,2.7,0.7,2015-03-17 15:10:59,,
311816319489998,253419267010854,2011,72,13,4,2,2011,0,0,80,10,99.0,0.0,0.0,6.0,0.9,2015-03-17 15:10:59,,
311816322489998,253419267010854,2011,72,13,4,3,2011,1,0,90,30,99.0,7.0,0.0,6.0,1.3,2015-03-17 15:10:59,,
311816325489998,253419267010854,2011,72,13,4,4,2011,0,0,10,0,90.0,0.0,0.0,1.4,0.0,2015-03-17 15:10:59,,
311815816489998,253419266010854,2011,72,13,5,1,2011,10,10,50,10,90.0,7.0,6.0,6.0,6.0,2015-03-17 15:10:59,,
311815817489998,253419266010854,2011,72,13,5,2,2011,30,10,30,50,99.0,14.8,6.5,6.0,6.0,2015-03-17 15:10:59,,
311815818489998,253419266010854,2011,72,13,5,3,2011,10,1,99,99,99.0,14.0,10.0,6.0,6.0,2015-03-17 15:10:59,,
311815819489998,253419266010854,2011,72,13,5,4,2011,10,0,30,10,90.0,10.0,0.0,6.0,3.8,2015-03-17 15:10:59,,
311817035489998,253419279010854,2011,72,13,10,3,2011,10,1,20,0,99.0,12.0,7.0,6.0,0.0,2015-03-17 15:10:59,,
311817036489998,253419279010854,2011,72,13,10,4,2011,10,1,80,20,90.0,8.2,6.0,6.0,6.0,2015-03-17 15:10:59,,
311813557489998,253419230010854,2011,72,13,12,4,2011,0,0,40,1,99.0,0.0,0.0,6.0,1.6,2015-03-17 15:10:58,,
311813107489998,253419226010854,2011,72,23,15,1,2011,10,20,30,1,90.0,14.2,20.0,6.0,4.7,2015-03-17 15:10:57,,
311813108489998,253419226010854,2011,72,23,15,2,2011,1,1,1,0,90.0,24.4,12.0,6.0,0.0,2015-03-17 15:10:57,,
311813109489998,253419226010854,2011,72,23,15,3,2011,0,0,99,0,80.0,0.0,0.0,5.0,0.0,2015-03-17 15:10:57,,
311813110489998,253419226010854,2011,72,23,15,4,2011,0,0,90,1,99.0,0.0,0.0,6.0,3.0,2015-03-17 15:10:57,,
311809742489998,253419179010854,2011,72,23,16,1,2011,30,20,0,70,99.0,16.0,5.7,0.0,3.8,2015-03-17 15:10:57,,
311809743489998,253419179010854,2011,72,23,16,2,2011,40,20,20,50,99.0,7.3,6.2,3.1,3.1,2015-03-17 15:10:57,,
311809744489998,253419179010854,2011,72,23,16,3,2011,20,10,10,90,90.0,5.1,5.0,2.4,5.8,2015-03-17 15:10:57,,
311809745489998,253419179010854,2011,72,23,16,4,2011,30,40,0,0,80.0,17.3,10.2,0.0,0.0,2015-03-17 15:10:57,,
311811455489998,253419206010854,2011,72,23,17,4,2011,40,70,10,20,70.0,13.0,7.0,6.0,6.0,2015-03-17 15:10:57,,
311817407489998,253419288010854,2011,72,23,19,1,2011,0,0,70,40,90.0,0.0,0.0,5.0,4.8,2015-03-17 15:10:59,,
311817408489998,253419288010854,2011,72,23,19,2,2011,0,0,1,1,99.0,0.0,0.0,2.1,1.1,2015-03-17 15:10:59,,
311817409489998,253419288010854,2011,72,23,19,3,2011,0,0,90,90,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311817410489998,253419288010854,2011,72,23,19,4,2011,0,0,90,80,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311815647489998,253419262010854,2011,72,25,3,1,2011,30,1,99,50,80.0,6.0,5.4,4.1,4.2,2015-03-17 15:10:59,,
311815648489998,253419262010854,2011,72,25,3,2,2011,20,10,10,10,70.0,35.0,15.0,6.0,3.0,2015-03-17 15:10:59,,
311815649489998,253419262010854,2011,72,25,3,3,2011,10,10,10,1,50.0,4.6,15.0,6.0,6.0,2015-03-17 15:10:59,,
311814047489998,253419239010854,2011,72,29,3,2,2011,1,0,40,1,70.0,0.9,0.0,1.4,1.4,2015-03-17 15:10:58,,
311815650489998,253419262010854,2011,72,25,3,4,2011,20,10,10,1,70.0,60.0,60.0,1.5,0.9,2015-03-17 15:10:59,,
311814046489998,253419239010854,2011,72,29,3,1,2011,10,0,70,1,40.0,9.7,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814048489998,253419239010854,2011,72,29,3,3,2011,10,10,90,20,40.0,4.7,6.2,3.7,4.7,2015-03-17 15:10:58,,
311814049489998,253419239010854,2011,72,29,3,4,2011,1,0,30,1,90.0,1.5,0.0,1.7,0.7,2015-03-17 15:10:58,,
311812306489998,253419216010854,2011,72,35,4,1,2011,0,0,40,1,99.0,0.0,0.0,4.4,6.0,2015-03-17 15:10:57,,
311812307489998,253419216010854,2011,72,35,4,2,2011,0,0,10,1,99.0,0.0,0.0,1.8,2.3,2015-03-17 15:10:57,,
311812308489998,253419216010854,2011,72,35,4,3,2011,40,50,20,1,99.0,6.0,3.0,6.0,2.6,2015-03-17 15:10:57,,
311812309489998,253419216010854,2011,72,35,4,4,2011,0,0,40,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311814837489998,253419252010854,2011,72,37,3,1,2011,0,0,90,50,40.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814838489998,253419252010854,2011,72,37,3,2,2011,0,0,99,40,30.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814839489998,253419252010854,2011,72,37,3,4,2011,0,1,70,40,90.0,0.0,13.0,6.0,6.0,2015-03-17 15:10:58,,
311815421489998,253419260010854,2011,72,37,18,1,2011,80,90,40,50,99.0,12.0,12.0,6.0,6.0,2015-03-17 15:10:59,,
311815422489998,253419260010854,2011,72,37,18,2,2011,0,0,70,99,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311815423489998,253419260010854,2011,72,37,18,3,2011,70,80,30,90,99.0,12.0,12.0,6.0,6.0,2015-03-17 15:10:59,,
311815424489998,253419260010854,2011,72,37,18,4,2011,40,10,10,10,99.0,19.0,15.0,6.0,6.0,2015-03-17 15:10:59,,
311814108489998,253419237010854,2011,72,39,5,1,2011,0,0,80,1,99.0,0.0,0.0,6.0,0.8,2015-03-17 15:10:58,,
311814109489998,253419237010854,2011,72,39,5,2,2011,30,0,10,10,99.0,54.0,0.0,6.0,1.5,2015-03-17 15:10:58,,
311815323489998,253419259010854,2011,72,45,1,1,2011,0,0,10,1,99.0,0.0,0.0,6.0,0.8,2015-03-17 15:10:58,,
311815324489998,253419259010854,2011,72,45,1,2,2011,10,0,10,0,80.0,18.0,0.0,4.5,0.0,2015-03-17 15:10:58,,
311815325489998,253419259010854,2011,72,45,1,3,2011,30,10,1,0,0.0,16.0,13.0,0.8,0.0,2015-03-17 15:10:58,,
311815326489998,253419259010854,2011,72,45,1,4,2011,40,20,10,1,90.0,23.0,18.0,6.0,6.0,2015-03-17 15:10:58,,
311809499489998,253419169010854,2011,72,55,8,1,2011,0,0,80,70,40.0,0.0,0.0,2.4,3.5,2015-03-17 15:10:56,,
311809500489998,253419169010854,2011,72,55,8,2,2011,0,0,90,10,20.0,0.0,0.0,2.6,1.4,2015-03-17 15:10:56,,
311809501489998,253419169010854,2011,72,55,8,4,2011,0,0,99,20,80.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:56,,
311810247489998,253419185010854,2011,72,55,12,1,2011,80,40,30,20,90.0,14.6,8.3,3.0,3.8,2015-03-17 15:10:57,,
311810248489998,253419185010854,2011,72,55,12,2,2011,10,0,10,1,90.0,8.9,0.0,2.0,1.5,2015-03-17 15:10:57,,
311810249489998,253419185010854,2011,72,55,12,3,2011,20,20,10,1,99.0,13.1,12.8,2.8,1.3,2015-03-17 15:10:57,,
311810250489998,253419185010854,2011,72,55,12,4,2011,40,30,20,20,99.0,13.7,14.0,1.3,2.7,2015-03-17 15:10:57,,
311810438489998,253419188010854,2011,72,55,17,1,2011,1,1,0,1,90.0,7.7,6.5,0.0,6.0,2015-03-17 15:10:57,,
311810439489998,253419188010854,2011,72,55,17,2,2011,20,0,40,1,99.0,23.0,0.0,6.0,1.2,2015-03-17 15:10:57,,
311810440489998,253419188010854,2011,72,55,17,3,2011,80,40,0,0,99.0,5.7,6.0,0.0,0.0,2015-03-17 15:10:57,,
311810441489998,253419188010854,2011,72,55,17,4,2011,30,1,1,0,80.0,6.2,13.3,1.0,0.0,2015-03-17 15:10:57,,
311812581489998,253419218010854,2011,72,57,8,1,2011,0,0,10,1,99.0,0.0,0.0,4.9,4.5,2015-03-17 15:10:57,,
311812582489998,253419218010854,2011,72,57,8,2,2011,0,0,90,10,99.0,0.0,0.0,6.0,1.1,2015-03-17 15:10:57,,
311812583489998,253419218010854,2011,72,57,8,3,2011,0,0,80,70,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311812584489998,253419218010854,2011,72,57,8,4,2011,10,1,50,1,99.0,4.1,2.5,6.0,6.0,2015-03-17 15:10:57,,
311809823489998,253419180010854,2011,72,57,13,1,2011,80,30,10,1,90.0,13.4,12.0,3.8,3.4,2015-03-17 15:10:57,,
311809824489998,253419180010854,2011,72,57,13,2,2011,70,10,30,1,80.0,12.0,10.0,6.0,1.8,2015-03-17 15:10:57,,
311809825489998,253419180010854,2011,72,57,13,3,2011,90,10,20,20,80.0,14.0,8.0,6.0,3.5,2015-03-17 15:10:57,,
311809826489998,253419180010854,2011,72,57,13,4,2011,40,20,50,20,99.0,13.0,10.0,6.0,6.0,2015-03-17 15:10:57,,
311817636489998,253419290010854,2011,72,59,5,1,2011,0,0,30,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311817637489998,253419290010854,2011,72,59,5,2,2011,0,0,30,1,99.0,0.0,0.0,3.6,1.0,2015-03-17 15:10:59,,
311817638489998,253419290010854,2011,72,59,5,3,2011,0,0,30,0,99.0,0.0,0.0,5.0,0.0,2015-03-17 15:10:59,,
311817639489998,253419290010854,2011,72,59,5,4,2011,0,0,1,0,99.0,0.0,0.0,6.0,0.0,2015-03-17 15:10:59,,
311809434489998,253419173010854,2011,72,59,12,1,2011,0,1,20,1,99.0,0.0,12.0,4.0,0.3,2015-03-17 15:10:56,,
311809435489998,253419173010854,2011,72,59,12,2,2011,0,0,60,1,90.0,0.0,0.0,3.7,1.0,2015-03-17 15:10:56,,
311809436489998,253419173010854,2011,72,59,12,3,2011,0,0,20,0,99.0,0.0,0.0,4.0,0.0,2015-03-17 15:10:56,,
311809437489998,253419173010854,2011,72,59,12,4,2011,1,0,20,10,90.0,4.2,0.0,2.8,2.7,2015-03-17 15:10:56,,
311814659489998,253419249010854,2011,72,63,2,1,2011,50,40,60,10,99.0,24.0,24.0,6.0,6.0,2015-03-17 15:10:58,,
311814660489998,253419249010854,2011,72,63,2,2,2011,20,30,30,80,90.0,20.0,20.0,6.0,2.8,2015-03-17 15:10:58,,
311814661489998,253419249010854,2011,72,63,2,3,2011,0,0,99,40,40.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814662489998,253419249010854,2011,72,63,2,4,2011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2015-03-17 15:10:58,,
311816914489998,253419277010854,2011,72,65,4,1,2011,0,0,99,20,20.0,0.0,0.0,3.2,0.8,2015-03-17 15:10:59,,
311816915489998,253419277010854,2011,72,65,4,2,2011,10,10,99,10,10.0,4.0,4.7,3.5,1.0,2015-03-17 15:10:59,,
311816916489998,253419277010854,2011,72,65,4,3,2011,0,0,90,1,20.0,0.0,0.0,3.6,1.9,2015-03-17 15:10:59,,
311816917489998,253419277010854,2011,72,65,4,4,2011,0,0,99,20,30.0,0.0,0.0,6.0,2.7,2015-03-17 15:10:59,,
311816743489998,253419273010854,2011,72,65,5,2,2011,0,0,90,80,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311812110489998,253419213010854,2011,72,69,1,3,2011,0,1,40,1,99.0,0.0,14.5,6.0,0.6,2015-03-17 15:10:57,,
311817337489998,253419287010854,2011,72,71,2,3,2011,0,0,0,0,99.0,0.0,0.0,0.0,0.0,2015-03-17 15:10:59,,
311812156489998,253419215010854,2011,72,69,5,4,2011,10,0,40,10,90.0,5.5,0.0,6.0,5.3,2015-03-17 15:10:57,,
311817335489998,253419287010854,2011,72,71,2,1,2011,0,10,20,1,99.0,0.0,7.3,6.0,6.0,2015-03-17 15:10:59,,
311817336489998,253419287010854,2011,72,71,2,2,2011,0,0,20,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311818340489998,253419303010854,2011,72,71,7,1,2011,0,0,90,40,40.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311818341489998,253419303010854,2011,72,71,7,2,2011,20,20,70,30,60.0,6.3,8.0,6.0,6.0,2015-03-17 15:10:59,,
311818342489998,253419303010854,2011,72,71,7,3,2011,0,10,90,60,70.0,0.0,10.0,6.0,6.0,2015-03-17 15:10:59,,
311818343489998,253419303010854,2011,72,71,7,4,2011,0,0,20,10,99.0,0.0,0.0,3.0,1.3,2015-03-17 15:10:59,,
311810961489998,253419196010854,2011,72,73,13,1,2011,0,0,20,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311810962489998,253419196010854,2011,72,73,13,2,2011,50,10,40,10,99.0,10.0,3.0,6.0,6.0,2015-03-17 15:10:57,,
311810963489998,253419196010854,2011,72,73,13,3,2011,0,0,99,10,99.0,0.0,0.0,6.0,3.7,2015-03-17 15:10:57,,
311810964489998,253419196010854,2011,72,73,13,4,2011,0,0,50,0,99.0,0.0,0.0,6.0,0.0,2015-03-17 15:10:57,,
311818064489998,253419297010854,2011,72,73,15,1,2011,0,0,99,50,70.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311818065489998,253419297010854,2011,72,73,15,2,2011,0,0,80,30,90.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311818066489998,253419297010854,2011,72,73,15,3,2011,20,0,99,50,99.0,6.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311818067489998,253419297010854,2011,72,73,15,4,2011,0,0,90,70,80.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311809888489998,253419181010854,2011,72,75,5,1,2011,0,0,99,20,40.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311809889489998,253419181010854,2011,72,75,5,2,2011,20,10,80,10,90.0,20.0,20.0,6.0,4.0,2015-03-17 15:10:57,,
311809890489998,253419181010854,2011,72,75,5,3,2011,10,10,99,20,99.0,8.0,6.5,6.0,6.0,2015-03-17 15:10:57,,
311812866489998,253419223010854,2011,72,75,9,1,2011,70,30,90,30,90.0,14.3,13.8,6.0,6.0,2015-03-17 15:10:57,,
311812867489998,253419223010854,2011,72,75,9,2,2011,70,1,50,1,99.0,20.0,12.4,6.0,6.0,2015-03-17 15:10:57,,
311812868489998,253419223010854,2011,72,75,9,3,2011,70,30,90,40,99.0,9.7,8.0,6.0,6.0,2015-03-17 15:10:57,,
311812869489998,253419223010854,2011,72,75,9,4,2011,40,10,80,10,99.0,20.6,13.8,6.0,6.0,2015-03-17 15:10:57,,
311810151489998,253419184010854,2011,72,79,6,1,2011,20,10,90,70,40.0,3.0,3.3,3.1,2.4,2015-03-17 15:10:57,,
311810152489998,253419184010854,2011,72,79,6,2,2011,1,0,80,90,30.0,1.4,0.0,5.4,1.8,2015-03-17 15:10:57,,
311810153489998,253419184010854,2011,72,79,6,3,2011,30,10,99,80,20.0,2.7,5.5,1.8,1.6,2015-03-17 15:10:57,,
311810154489998,253419184010854,2011,72,79,6,4,2011,10,10,90,20,30.0,3.3,2.7,3.7,1.9,2015-03-17 15:10:57,,
311810095489998,253419183010854,2011,72,79,9,1,2011,20,10,70,80,70.0,13.0,10.0,6.0,6.0,2015-03-17 15:10:57,,
311810096489998,253419183010854,2011,72,79,9,2,2011,10,1,10,1,90.0,6.0,7.4,1.7,0.8,2015-03-17 15:10:57,,
311810097489998,253419183010854,2011,72,79,9,3,2011,1,0,30,50,70.0,12.3,0.0,1.8,1.1,2015-03-17 15:10:57,,
311810098489998,253419183010854,2011,72,79,9,4,2011,30,20,60,40,80.0,16.0,15.0,6.0,6.0,2015-03-17 15:10:57,,
311815140489998,253419257010854,2011,72,81,8,1,2011,10,1,20,10,90.0,40.0,8.0,6.0,6.0,2015-03-17 15:10:58,,
311815141489998,253419257010854,2011,72,81,8,2,2011,0,0,10,1,90.0,0.0,0.0,3.0,1.0,2015-03-17 15:10:58,,
311815142489998,253419257010854,2011,72,81,8,3,2011,1,0,10,1,99.0,22.0,0.0,1.3,1.8,2015-03-17 15:10:58,,
311815143489998,253419257010854,2011,72,81,8,4,2011,0,0,30,10,90.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311815542489998,253419261010854,2011,72,83,2,1,2011,50,20,80,30,99.0,23.0,23.0,4.8,3.1,2015-03-17 15:10:59,,
311815543489998,253419261010854,2011,72,83,2,2,2011,10,1,70,20,99.0,16.0,7.0,6.0,6.0,2015-03-17 15:10:59,,
311815544489998,253419261010854,2011,72,83,2,3,2011,40,10,20,10,99.0,30.0,25.0,2.5,2.2,2015-03-17 15:10:59,,
311815545489998,253419261010854,2011,72,83,2,4,2011,20,1,90,30,99.0,12.0,2.1,6.0,6.0,2015-03-17 15:10:59,,
311817158489998,253419282010854,2011,72,87,3,1,2011,0,0,0,0,20.0,0.0,0.0,0.0,0.0,2015-03-17 15:10:59,,
311817159489998,253419282010854,2011,72,87,3,2,2011,0,0,0,0,10.0,0.0,0.0,0.0,0.0,2015-03-17 15:10:59,,
311817160489998,253419282010854,2011,72,87,3,3,2011,0,0,0,1,90.0,0.0,0.0,0.0,6.0,2015-03-17 15:10:59,,
311817161489998,253419282010854,2011,72,87,3,4,2011,0,0,0,0,10.0,0.0,0.0,0.0,0.0,2015-03-17 15:10:59,,
311813841489998,253419235010854,2011,72,89,3,1,2011,20,1,40,30,99.0,24.0,5.9,2.3,2.4,2015-03-17 15:10:58,,
311813842489998,253419235010854,2011,72,89,3,2,2011,30,20,30,1,99.0,38.0,21.0,2.0,1.8,2015-03-17 15:10:58,,
311814323489998,253419243010854,2011,72,89,5,2,2011,0,10,70,1,70.0,0.0,17.0,1.7,1.0,2015-03-17 15:10:58,,
311813843489998,253419235010854,2011,72,89,3,3,2011,30,10,70,20,90.0,14.2,8.0,1.8,1.4,2015-03-17 15:10:58,,
311813844489998,253419235010854,2011,72,89,3,4,2011,1,1,30,1,99.0,8.3,14.0,6.0,0.8,2015-03-17 15:10:58,,
311814322489998,253419243010854,2011,72,89,5,1,2011,0,0,70,10,30.0,0.0,0.0,6.0,1.4,2015-03-17 15:10:58,,
311814324489998,253419243010854,2011,72,89,5,3,2011,10,0,50,1,99.0,6.9,0.0,1.6,0.2,2015-03-17 15:10:58,,
311814325489998,253419243010854,2011,72,89,5,4,2011,20,1,20,0,99.0,30.0,8.0,1.5,0.0,2015-03-17 15:10:58,,
311816698489998,253419271010854,2011,72,91,1,1,2011,30,40,40,30,99.0,11.0,6.0,6.0,6.0,2015-03-17 15:10:59,,
311816699489998,253419271010854,2011,72,91,1,2,2011,30,20,80,30,99.0,22.0,15.0,6.0,6.0,2015-03-17 15:10:59,,
311816700489998,253419271010854,2011,72,91,1,3,2011,30,10,90,20,90.0,11.2,8.8,3.9,3.7,2015-03-17 15:10:59,,
311816701489998,253419271010854,2011,72,91,1,4,2011,1,1,10,1,90.0,6.0,12.0,2.6,1.0,2015-03-17 15:10:59,,
311816853489998,253419274010854,2011,72,93,4,1,2011,0,0,80,40,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311816854489998,253419274010854,2011,72,93,4,2,2011,30,1,90,60,99.0,6.8,6.0,6.0,6.0,2015-03-17 15:10:59,,
311816855489998,253419274010854,2011,72,93,4,3,2011,30,1,99,40,99.0,15.0,6.8,6.0,6.0,2015-03-17 15:10:59,,
311816856489998,253419274010854,2011,72,93,4,4,2011,0,0,50,20,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:59,,
311811250489998,253419201010854,2011,72,93,6,1,2011,20,1,99,40,99.0,40.0,6.0,6.0,6.0,2015-03-17 15:10:57,,
311811251489998,253419201010854,2011,72,93,6,2,2011,1,1,90,40,99.0,16.0,20.0,6.0,6.0,2015-03-17 15:10:57,,
311810650489998,253419193010854,2011,72,97,39,2,2011,0,0,10,0,99.0,0.0,0.0,1.7,0.0,2015-03-17 15:10:57,,
311811252489998,253419201010854,2011,72,93,6,3,2011,20,1,40,10,99.0,30.0,13.0,1.4,2.0,2015-03-17 15:10:57,,
311811253489998,253419201010854,2011,72,93,6,4,2011,0,0,30,40,70.0,0.0,0.0,3.0,6.0,2015-03-17 15:10:57,,
311810649489998,253419193010854,2011,72,97,39,1,2011,0,0,10,0,99.0,0.0,0.0,1.7,0.0,2015-03-17 15:10:57,,
311810651489998,253419193010854,2011,72,97,39,4,2011,0,0,10,20,99.0,0.0,0.0,1.3,2.1,2015-03-17 15:10:57,,
311815214489998,253419258010854,2011,72,97,168,1,2011,0,0,80,1,90.0,0.0,0.0,1.5,1.6,2015-03-17 15:10:58,,
311815215489998,253419258010854,2011,72,97,168,2,2011,0,0,99,30,70.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311810734489998,253419194010854,2011,72,97,196,1,2011,0,0,70,40,80.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311810735489998,253419194010854,2011,72,97,196,2,2011,0,0,80,60,80.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311810736489998,253419194010854,2011,72,97,196,3,2011,0,0,70,90,99.0,0.0,0.0,4.3,3.0,2015-03-17 15:10:57,,
311810737489998,253419194010854,2011,72,97,196,4,2011,20,10,40,20,99.0,3.0,13.0,6.0,6.0,2015-03-17 15:10:57,,
311813504489998,253419229010854,2011,72,101,2,1,2011,0,0,99,30,99.0,0.0,0.0,6.0,3.6,2015-03-17 15:10:57,,
311813505489998,253419229010854,2011,72,101,2,2,2011,10,1,99,40,99.0,6.4,6.0,3.8,6.0,2015-03-17 15:10:57,,
311813506489998,253419229010854,2011,72,101,2,3,2011,10,0,10,1,99.0,18.0,0.0,3.0,6.0,2015-03-17 15:10:57,,
311813507489998,253419229010854,2011,72,101,2,4,2011,0,0,50,10,99.0,0.0,0.0,5.0,1.4,2015-03-17 15:10:57,,
311818196489998,253419299010854,2011,72,103,13,1,2011,0,0,90,1,99.0,0.0,0.0,6.0,3.6,2015-03-17 15:10:59,,
311818197489998,253419299010854,2011,72,103,13,2,2011,0,0,40,1,99.0,0.0,0.0,4.4,1.4,2015-03-17 15:10:59,,
311818198489998,253419299010854,2011,72,103,13,3,2011,20,1,99,10,99.0,19.0,15.0,6.0,6.0,2015-03-17 15:10:59,,
311818199489998,253419299010854,2011,72,103,13,4,2011,0,0,90,1,99.0,0.0,0.0,5.2,1.3,2015-03-17 15:10:59,,
311815020489998,253419254010854,2011,72,103,14,1,2011,0,0,40,30,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311815021489998,253419254010854,2011,72,103,14,2,2011,0,0,90,10,99.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311815022489998,253419254010854,2011,72,103,14,3,2011,0,0,90,70,50.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311815023489998,253419254010854,2011,72,103,14,4,2011,0,0,40,10,99.0,0.0,0.0,6.0,2.3,2015-03-17 15:10:58,,
311811647489998,253419192010854,2011,72,107,7,1,2011,1,1,90,70,70.0,6.0,7.0,6.0,3.0,2015-03-17 15:10:57,,
311811648489998,253419192010854,2011,72,107,7,2,2011,1,1,10,1,80.0,19.4,4.0,0.5,0.5,2015-03-17 15:10:57,,
311811649489998,253419192010854,2011,72,107,7,3,2011,20,0,90,60,99.0,7.2,0.0,5.4,4.8,2015-03-17 15:10:57,,
311811650489998,253419192010854,2011,72,107,7,4,2011,0,0,10,1,50.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:57,,
311814902489998,253419253010854,2011,72,107,8,2,2011,0,0,30,60,90.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311814903489998,253419253010854,2011,72,107,8,4,2011,0,0,50,50,80.0,0.0,0.0,6.0,6.0,2015-03-17 15:10:58,,
311810019489998,253419182010854,2011,72,109,4,3,2011,40,20,60,50,99.0,22.0,22.0,6.0,6.0,2015-03-17 15:10:57,,
311812674489998,253419221010854,2011,72,109,2,2,2011,1,0,30,10,90.0,10.7,0.0,6.0,1.2,2015-03-17 15:10:57,,
311810017489998,253419182010854,2011,72,109,4,1,2011,1,20,40,20,99.0,19.0,14.0,6.0,6.0,2015-03-17 15:10:57,,
311810018489998,253419182010854,2011,72,109,4,2,2011,20,1,30,20,99.0,26.0,6.4,1.4,1.9,2015-03-17 15:10:57,,
311810020489998,253419182010854,2011,72,109,4,4,2011,50,30,60,40,99.0,11.5,8.8,6.0,6.0,2015-03-17 15:10:57,,
311817745489998,253419291010854,2011,72,109,6,1,2011,0,0,20,1,50.0,0.0,0.0,0.5,0.4,2015-03-17 15:10:59,,
