CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
1309436645290487,1309389938290487,13163801010478,548974901126144,2024,72,2,147,157,2,,2024,6,1,5.0,2,1,,,18.076443,-65.464411,0,,,2,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436621290487,1309389938290487,13163801010478,548974877126144,2024,72,2,147,158,2,,2024,6,1,5.0,2,1,,,18.095435,-65.604385,0,,,2,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436635290487,1309389938290487,13163801010478,548974891126144,2024,72,2,147,159,2,,2024,6,1,5.0,2,1,,,18.08391,-65.291121,0,,,5,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436674290487,1309389938290487,13163801010478,548974930126144,2024,72,2,147,160,2,,2024,6,1,5.0,2,1,,,18.052705,-65.566597,0,,,1,,9.3,,1,2024-08-16 07:04:33,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436576290487,1309389938290487,13163801010478,548974832126144,2024,72,2,147,161,2,,2024,6,1,5.0,2,1,,,18.126564,-65.247829,0,,,1,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,8,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436469290487,1309389938290487,13163801010478,548974725126144,2024,72,2,147,162,2,,2024,6,1,5.0,2,1,,,18.184173,-65.413241,0,,,4,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,9,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436569290487,1309389938290487,13163801010478,548974825126144,2024,72,2,147,163,3,2,2024,4,30,,1,1,,,18.127493,-65.364094,0,,,2,,9.3,,1,2024-08-12 09:26:18,2024-08-16 07:58:29,OFFSET,,1,4,,5,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436623290487,1309389938290487,13163801010478,548974879126144,2024,72,2,147,164,2,,2024,6,1,5.0,2,1,,,18.089389,-65.491521,0,,,1,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,3,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436628290487,1309389938290487,13163801010478,548974884126144,2024,72,2,147,165,2,,2024,6,1,5.0,2,1,,,18.086419,-65.410351,0,,,1,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436581290487,1309389938290487,13163801010478,548974837126144,2024,72,2,147,166,2,,2024,6,1,5.0,2,1,,,18.120666,-65.57092,0,,,5,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436673290487,1309389938290487,13163801010478,548974929126144,2024,72,2,147,167,2,,2024,6,1,5.0,2,1,,,18.050806,-65.583301,0,,,4,,9.3,,1,2024-08-16 07:04:33,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436663290487,1309389938290487,13163801010478,548974919126144,2024,72,2,147,168,2,,2024,6,1,5.0,2,1,,,18.062269,-65.489975,0,,,2,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,9,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436508290487,1309389938290487,13163801010478,548974764126144,2024,72,2,147,169,2,,2024,6,1,5.0,2,1,,,18.047306,-65.415399,0,,,4,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436498290487,1309389938290487,13163801010478,548974754126144,2024,72,2,147,170,2,,2024,6,1,5.0,2,1,,,18.166988,-65.255092,0,,,1,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436593290487,1309389938290487,13163801010478,548974849126144,2024,72,2,147,171,2,,2024,6,1,5.0,2,1,,,18.111684,-65.30741,0,,,2,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436505290487,1309389938290487,13163801010478,548974761126144,2024,72,2,147,172,2,,2024,6,1,5.0,2,1,,,18.157456,-65.512125,0,,,3,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436650290487,1309389938290487,13163801010478,548974906126144,2024,72,2,147,173,2,,2024,6,1,5.0,2,1,,,18.075257,-65.382735,0,,,2,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436528290487,1309389938290487,13163801010478,548974784126144,2024,72,2,147,174,2,,2024,6,1,5.0,2,1,,,18.152944,-65.263023,0,,,3,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1852530513290487,1309389938290487,13163801010478,548974696126144,2024,72,2,147,175,2,,2024,6,1,5.0,2,1,,,18.214387,-65.495289,0,,,3,,9.3,,1,2025-05-07 13:43:36,,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436677290487,1309389938290487,13163801010478,548974933126144,2024,72,2,147,176,2,,2024,6,1,5.0,2,1,,,18.051567,-65.51588,0,,,2,,9.3,,1,2024-08-16 07:04:33,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436496290487,1309389938290487,13163801010478,548974752126144,2024,72,2,147,177,2,,2024,6,1,5.0,2,1,,,18.167406,-65.289266,0,,,2,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436427290487,1309389938290487,13163801010478,548974682126144,2024,72,2,147,178,1,,2024,4,8,,1,1,2,0,18.11704,-65.503043,0,,,3,,9.3,,1,2024-08-12 09:26:11,2024-08-16 07:58:29,OFFSET,,1,4,,8,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436583290487,1309389938290487,13163801010478,548974839126144,2024,72,2,147,179,1,,2024,3,26,4.8,2,1,2,0,18.115117,-65.473979,0,2,2,2,,9.3,,1,2024-08-12 09:26:18,2024-12-18 12:38:14,OFFSET,,1,4,,5,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436445290487,1309389938290487,13163801010478,548974701126144,2024,72,2,147,180,2,,2024,6,1,5.0,2,1,,,18.201131,-65.522213,0,,,3,,9.3,,1,2024-08-16 07:04:28,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436489290487,1309389938290487,13163801010478,548974745126144,2024,72,2,147,181,2,,2024,6,1,5.0,2,1,,,18.171429,-65.403008,0,,,3,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436467290487,1309389938290487,13163801010478,548974723126144,2024,72,2,147,182,2,,2024,6,1,5.0,2,1,,,18.186132,-65.44919,0,,,5,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,3,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436564290487,1309389938290487,13163801010478,548974820126144,2024,72,2,147,183,1,,2024,3,12,4.8,2,1,2,0,18.123891,-65.445453,0,2,2,2,,9.3,,1,2024-08-12 09:26:18,2024-12-18 12:38:12,OFFSET,,1,4,,8,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436503290487,1309389938290487,13163801010478,548974759126144,2024,72,2,147,184,2,,2024,6,1,5.0,2,1,,,18.159057,-65.546352,0,,,4,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436589290487,1309389938290487,13163801010478,548974845126144,2024,72,2,147,185,2,,2024,6,1,5.0,2,1,,,18.115573,-65.370655,0,,,4,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436520290487,1309389938290487,13163801010478,548974776126144,2024,72,2,147,186,1,,2024,4,17,,1,1,5,0,18.154328,-65.395054,0,,,2,,9.3,,1,2024-08-12 09:26:16,2024-08-16 07:58:29,OFFSET,,1,4,,7,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436511290487,1309389938290487,13163801010478,548974767126144,2024,72,2,147,187,2,,2024,6,1,5.0,2,1,,,18.040643,-65.556117,0,,,5,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436524290487,1309389938290487,13163801010478,548974780126144,2024,72,2,147,188,2,,2024,6,1,5.0,2,1,,,18.153686,-65.330758,0,,,5,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436487290487,1309389938290487,13163801010478,548974743126144,2024,72,2,147,189,2,,2024,6,1,5.0,2,1,,,18.170544,-65.439418,0,,,4,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436486290487,1309389938290487,13163801010478,548974742126144,2024,72,2,147,190,2,,2024,6,1,5.0,2,1,,,18.173042,-65.455264,0,,,2,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436641290487,1309389938290487,13163801010478,548974897126144,2024,72,2,147,191,2,,2024,6,1,5.0,2,1,,,18.078973,-65.562557,0,,,5,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436525290487,1309389938290487,13163801010478,548974781126144,2024,72,2,147,192,2,,2024,6,1,5.0,2,1,,,18.153546,-65.313694,0,,,2,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436518290487,1309389938290487,13163801010478,548974774126144,2024,72,2,147,193,2,,2024,6,1,5.1,2,1,,,18.155168,-65.430783,0,,,3,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436541290487,1309389938290487,13163801010478,548974797126144,2024,72,2,147,194,2,3,2024,3,27,4.9,2,1,,,18.146046,-65.43879,0,2,2,5,,9.3,,1,2024-08-12 09:26:17,2024-12-18 12:38:11,OFFSET,,1,4,,9,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436630290487,1309389938290487,13163801010478,548974886126144,2024,72,2,147,195,2,,2024,6,1,5.0,2,1,,,18.087676,-65.373416,0,,,5,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,8,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436515290487,1309389938290487,13163801010478,548974771126144,2024,72,2,147,196,2,,2024,6,1,5.0,2,1,,,18.158748,-65.479485,0,,,2,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436472290487,1309389938290487,13163801010478,548974728126144,2024,72,2,147,197,2,,2024,6,1,5.0,2,1,,,18.185366,-65.364741,0,,,5,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,9,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436521290487,1309389938290487,13163801010478,548974777126144,2024,72,2,147,198,1,,2024,4,19,5.0,2,1,1,0,18.15316,-65.375019,0,2,2,4,,9.3,,1,2024-08-12 09:26:16,2024-12-18 12:38:11,OFFSET,,1,4,,1,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436485290487,1309389938290487,13163801010478,548974741126144,2024,72,2,147,199,2,,2024,6,1,5.0,2,1,,,18.172165,-65.471745,0,,,5,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,8,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436507290487,1309389938290487,13163801010478,548974763126144,2024,72,2,147,200,2,,2024,6,1,5.0,2,1,,,18.0481,-65.436223,0,,,2,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436603290487,1309389938290487,13163801010478,548974859126144,2024,72,2,147,201,1,,2024,5,8,4.9,2,1,5,0,18.099916,-65.497369,0,2,2,2,,9.3,,1,2024-08-12 09:26:19,2024-12-18 12:38:15,OFFSET,,1,4,,1,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436542290487,1309389938290487,13163801010478,548974798126144,2024,72,2,147,202,3,2,2024,5,20,5.0,2,1,,,18.144167,-65.420182,0,,,2,,9.3,,1,2024-08-12 09:26:17,2024-08-16 07:58:29,OFFSET,,1,4,,3,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436433290487,1309389938290487,13163801010478,548974688126144,2024,72,2,147,203,1,,2024,5,14,4.9,2,1,7,0,18.09014,-65.538219,0,2,2,5,,9.3,,1,2024-08-12 09:26:12,2024-12-18 12:38:10,OFFSET,,1,4,,7,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436652290487,1309389938290487,13163801010478,548974908126144,2024,72,2,147,204,2,,2024,6,1,5.0,2,1,,,18.073117,-65.352594,0,,,1,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436570290487,1309389938290487,13163801010478,548974826126144,2024,72,2,147,205,1,,2024,5,1,,1,1,5,0,18.125488,-65.348156,0,,,4,,9.3,,1,2024-08-12 09:26:18,2024-08-16 07:58:29,OFFSET,,1,4,,8,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436596290487,1309389938290487,13163801010478,548974852126144,2024,72,2,147,206,2,,2024,6,1,5.0,2,1,,,18.111442,-65.254076,0,,,3,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436440290487,1309389938290487,13163801010478,548974695126144,2024,72,2,147,207,2,,2024,6,1,5.0,2,1,,,18.077015,-65.531923,0,,,4,,9.3,,1,2024-08-16 07:04:28,2024-08-16 08:44:19,OFFSET,,2,1,,10,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436649290487,1309389938290487,13163801010478,548974905126144,2024,72,2,147,208,2,,2024,6,1,5.0,2,1,,,18.074047,-65.395585,0,,,5,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436578290487,1309389938290487,13163801010478,548974834126144,2024,72,2,147,209,2,,2024,6,1,5.0,2,1,,,18.120474,-65.620026,0,,,4,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436643290487,1309389938290487,13163801010478,548974899126144,2024,72,2,147,210,2,,2024,6,1,5.0,2,1,,,18.077884,-65.498567,0,,,3,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,6,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436675290487,1309389938290487,13163801010478,548974931126144,2024,72,2,147,211,2,,2024,6,1,5.0,2,1,,,18.05196,-65.54926,0,,,3,,9.3,,1,2024-08-16 07:04:33,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436502290487,1309389938290487,13163801010478,548974758126144,2024,72,2,147,212,2,,2024,6,1,5.0,2,1,,,18.162977,-65.560733,0,,,2,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436549290487,1309389938290487,13163801010478,548974805126144,2024,72,2,147,213,1,,2024,6,22,5.2,2,1,2,9,18.135371,-65.307652,0,2,2,1,1,9.3,,1,2024-08-12 09:26:17,2024-12-18 12:38:12,OFFSET,,1,4,,6,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436483290487,1309389938290487,13163801010478,548974739126144,2024,72,2,147,214,2,,2024,6,1,5.0,2,1,,,18.173586,-65.505138,0,,,1,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436459290487,1309389938290487,13163801010478,548974715126144,2024,72,2,147,215,2,,2024,6,1,5.0,2,1,,,18.19399,-65.283791,0,,,1,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,4,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436432290487,1309389938290487,13163801010478,548974687126144,2024,72,2,147,216,1,,2024,5,7,4.9,2,1,4,0,18.094891,-65.556077,0,2,2,3,,9.3,,1,2024-08-12 09:26:12,2024-12-18 12:38:10,OFFSET,,1,4,,3,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436560290487,1309389938290487,13163801010478,548974816126144,2024,72,2,147,217,2,,2024,6,1,5.0,2,1,,,18.13504,-65.513805,0,,,4,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436553290487,1309389938290487,13163801010478,548974809126144,2024,72,2,147,218,2,,2024,6,1,5.0,2,1,,,18.137367,-65.236911,0,,,4,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,9,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436592290487,1309389938290487,13163801010478,548974848126144,2024,72,2,147,219,2,,2024,6,1,5.0,2,1,,,18.110578,-65.323195,0,,,5,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436476290487,1309389938290487,13163801010478,548974732126144,2024,72,2,147,220,2,,2024,6,1,5.0,2,1,,,18.181688,-65.294427,0,,,3,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,3,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436585290487,1309389938290487,13163801010478,548974841126144,2024,72,2,147,221,1,,2024,3,15,4.9,2,1,4,0,18.111741,-65.440224,0,2,2,1,,9.3,,1,2024-08-12 09:26:19,2024-12-18 12:38:14,OFFSET,,1,4,,4,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436455290487,1309389938290487,13163801010478,548974711126144,2024,72,2,147,222,2,,2024,6,1,5.0,2,1,,,18.196571,-65.355351,0,,,3,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436614290487,1309389938290487,13163801010478,548974870126144,2024,72,2,147,223,2,,2024,6,1,5.0,2,1,,,18.098865,-65.314234,0,,,4,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,9,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436638290487,1309389938290487,13163801010478,548974894126144,2024,72,2,147,224,2,,2024,6,1,5.0,2,1,,,18.081302,-65.617858,0,,,4,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436536290487,1309389938290487,13163801010478,548974792126144,2024,72,2,147,225,2,,2024,6,1,5.0,2,1,,,18.144901,-65.522027,0,,,5,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,3,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436668290487,1309389938290487,13163801010478,548974924126144,2024,72,2,147,226,2,,2024,6,1,5.0,2,1,,,18.061378,-65.409897,0,,,2,,9.3,,1,2024-08-16 07:04:33,2024-08-16 08:44:19,OFFSET,,2,1,,6,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436500290487,1309389938290487,13163801010478,548974756126144,2024,72,2,147,227,2,,2024,6,1,5.0,2,1,,,18.161806,-65.594793,0,,,3,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,3,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436626290487,1309389938290487,13163801010478,548974882126144,2024,72,2,147,228,2,,2024,6,1,5.0,2,1,,,18.088337,-65.44022,0,,,2,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436618290487,1309389938290487,13163801010478,548974874126144,2024,72,2,147,229,2,,2024,6,1,5.0,2,1,,,18.098022,-65.247881,0,,,2,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436565290487,1309389938290487,13163801010478,548974821126144,2024,72,2,147,230,1,,2024,3,18,4.9,2,1,1,0,18.126794,-65.429979,0,2,2,4,,9.3,,1,2024-08-12 09:26:18,2024-12-18 12:38:13,OFFSET,,1,4,,2,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436463290487,1309389938290487,13163801010478,548974719126144,2024,72,2,147,231,2,,2024,6,1,5.0,2,1,,,18.188697,-65.509423,0,,,2,,9.3,,1,2024-08-16 07:04:29,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436529290487,1309389938290487,13163801010478,548974785126144,2024,72,2,147,232,2,,2024,6,1,5.0,2,1,,,18.154327,-65.248676,0,,,5,,9.3,,1,2024-08-16 07:04:30,2024-08-16 08:44:19,OFFSET,,2,1,,7,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436442290487,1309389938290487,13163801010478,548974698126144,2024,72,2,147,233,2,,2024,6,1,5.0,2,1,,,18.211847,-65.462897,0,,,2,,9.3,,1,2024-08-16 07:04:28,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,2,,,,,,,,,,,,,
1309436552290487,1309389938290487,13163801010478,548974808126144,2024,72,2,147,234,2,,2024,6,1,5.0,2,1,,,18.141218,-65.256416,0,,,2,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,6,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436634290487,1309389938290487,13163801010478,548974890126144,2024,72,2,147,235,2,,2024,6,1,5.0,2,1,,,18.087768,-65.309876,0,,,3,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436644290487,1309389938290487,13163801010478,548974900126144,2024,72,2,147,236,2,,2024,6,1,5.0,2,1,,,18.077315,-65.47894,0,,,5,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,1,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436573290487,1309389938290487,13163801010478,548974829126144,2024,72,2,147,237,2,,2024,6,1,5.0,2,1,,,18.125274,-65.298805,0,,,5,,9.3,,1,2024-08-16 07:04:31,2024-08-16 08:44:19,OFFSET,,2,1,,8,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436632290487,1309389938290487,13163801010478,548974888126144,2024,72,2,147,238,2,,2024,6,1,5.0,2,1,,,18.083581,-65.341545,0,,,4,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,5,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436436290487,1309389938290487,13163801010478,548974691126144,2024,72,2,147,239,1,,2024,3,18,5.0,2,1,3,0,18.116129,-65.552633,0,2,2,2,,9.3,,1,2024-08-12 09:26:12,2024-12-18 12:38:11,OFFSET,,1,4,,1,7,4,,0,,,0,,0,,,9.3,1,,,,,,,,,,,,,
1309436439290487,1309389938290487,13163801010478,548974694126144,2024,72,2,147,240,2,,2024,6,1,5.0,2,1,,,18.079818,-65.548039,0,,,2,,9.3,,1,2024-08-16 07:04:28,2024-08-16 08:44:19,OFFSET,,2,1,,9,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
1309436654290487,1309389938290487,13163801010478,548974910126144,2024,72,2,147,241,2,,2024,6,1,5.0,2,1,,,18.069821,-65.31645,0,,,5,,9.3,,1,2024-08-16 07:04:32,2024-08-16 08:44:19,OFFSET,,2,1,,2,7,4,,,,,,,,,,9.3,1,,,,,,,,,,,,,
