CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
1212393053290487,807231972290487,2021,72,111,6,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393054290487,807231972290487,2021,72,111,6,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400206290487,807232079290487,2021,72,111,7,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400207290487,807232079290487,2021,72,111,7,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400208290487,807232079290487,2021,72,111,7,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400209290487,807232079290487,2021,72,111,7,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400210290487,807232079290487,2021,72,111,7,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400211290487,807232079290487,2021,72,111,7,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400212290487,807232079290487,2021,72,111,7,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212400213290487,807232079290487,2021,72,111,7,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393808290487,807231983290487,2021,72,113,1,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393809290487,807231983290487,2021,72,113,1,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393810290487,807231983290487,2021,72,113,1,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393811290487,807231983290487,2021,72,113,1,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393812290487,807231983290487,2021,72,113,1,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393813290487,807231983290487,2021,72,113,1,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393814290487,807231983290487,2021,72,113,1,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393815290487,807231983290487,2021,72,113,1,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392123290487,807231956290487,2021,72,113,8,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392124290487,807231956290487,2021,72,113,8,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392125290487,807231956290487,2021,72,113,8,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392126290487,807231956290487,2021,72,113,8,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392127290487,807231956290487,2021,72,113,8,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392128290487,807231956290487,2021,72,113,8,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392129290487,807231956290487,2021,72,113,8,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392875290487,807231968290487,2021,72,113,17,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392130290487,807231956290487,2021,72,113,8,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392873290487,807231968290487,2021,72,113,17,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392874290487,807231968290487,2021,72,113,17,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392876290487,807231968290487,2021,72,113,17,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392877290487,807231968290487,2021,72,113,17,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392878290487,807231968290487,2021,72,113,17,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392879290487,807231968290487,2021,72,113,17,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392880290487,807231968290487,2021,72,113,17,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396132290487,807232017290487,2021,72,113,24,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396133290487,807232017290487,2021,72,113,24,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396134290487,807232017290487,2021,72,113,24,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396138290487,807232017290487,2021,72,113,24,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396135290487,807232017290487,2021,72,113,24,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396136290487,807232017290487,2021,72,113,24,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396137290487,807232017290487,2021,72,113,24,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396139290487,807232017290487,2021,72,113,24,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398140290487,807232051290487,2021,72,117,3,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398141290487,807232051290487,2021,72,117,3,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398142290487,807232051290487,2021,72,117,3,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398143290487,807232051290487,2021,72,117,3,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398144290487,807232051290487,2021,72,117,3,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398145290487,807232051290487,2021,72,117,3,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398146290487,807232051290487,2021,72,117,3,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398147290487,807232051290487,2021,72,117,3,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399499290487,807232070290487,2021,72,119,5,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399500290487,807232070290487,2021,72,119,5,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399501290487,807232070290487,2021,72,119,5,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399502290487,807232070290487,2021,72,119,5,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399503290487,807232070290487,2021,72,119,5,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399504290487,807232070290487,2021,72,119,5,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399505290487,807232070290487,2021,72,119,5,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399506290487,807232070290487,2021,72,119,5,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399099290487,807232065290487,2021,72,119,25,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399100290487,807232065290487,2021,72,119,25,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399101290487,807232065290487,2021,72,119,25,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399102290487,807232065290487,2021,72,119,25,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399103290487,807232065290487,2021,72,119,25,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399104290487,807232065290487,2021,72,119,25,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399105290487,807232065290487,2021,72,119,25,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212399106290487,807232065290487,2021,72,119,25,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397847290487,807232046290487,2021,72,119,26,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397848290487,807232046290487,2021,72,119,26,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397849290487,807232046290487,2021,72,119,26,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397850290487,807232046290487,2021,72,119,26,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397851290487,807232046290487,2021,72,119,26,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397852290487,807232046290487,2021,72,119,26,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397853290487,807232046290487,2021,72,119,26,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397854290487,807232046290487,2021,72,119,26,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396329290487,807232019290487,2021,72,121,2,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396330290487,807232019290487,2021,72,121,2,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396331290487,807232019290487,2021,72,121,2,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396332290487,807232019290487,2021,72,121,2,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396333290487,807232019290487,2021,72,121,2,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396334290487,807232019290487,2021,72,121,2,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396335290487,807232019290487,2021,72,121,2,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396336290487,807232019290487,2021,72,121,2,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393963290487,807231985290487,2021,72,123,5,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393964290487,807231985290487,2021,72,123,5,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393965290487,807231985290487,2021,72,123,5,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393966290487,807231985290487,2021,72,123,5,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393967290487,807231985290487,2021,72,123,5,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393968290487,807231985290487,2021,72,123,5,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393969290487,807231985290487,2021,72,123,5,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393970290487,807231985290487,2021,72,123,5,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393994290487,807231986290487,2021,72,123,6,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393995290487,807231986290487,2021,72,123,6,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393996290487,807231986290487,2021,72,123,6,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393997290487,807231986290487,2021,72,123,6,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393998290487,807231986290487,2021,72,123,6,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212393999290487,807231986290487,2021,72,123,6,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212394000290487,807231986290487,2021,72,123,6,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212394001290487,807231986290487,2021,72,123,6,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392847290487,807231967290487,2021,72,123,9,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392848290487,807231967290487,2021,72,123,9,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392849290487,807231967290487,2021,72,123,9,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392850290487,807231967290487,2021,72,123,9,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392851290487,807231967290487,2021,72,123,9,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392852290487,807231967290487,2021,72,123,9,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392853290487,807231967290487,2021,72,123,9,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392854290487,807231967290487,2021,72,123,9,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391693290487,807231951290487,2021,72,125,3,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391694290487,807231951290487,2021,72,125,3,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391695290487,807231951290487,2021,72,125,3,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391696290487,807231951290487,2021,72,125,3,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391697290487,807231951290487,2021,72,125,3,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391698290487,807231951290487,2021,72,125,3,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391699290487,807231951290487,2021,72,125,3,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391700290487,807231951290487,2021,72,125,3,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391558290487,807231950290487,2021,72,125,5,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391559290487,807231950290487,2021,72,125,5,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391560290487,807231950290487,2021,72,125,5,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391561290487,807231950290487,2021,72,125,5,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391562290487,807231950290487,2021,72,125,5,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391563290487,807231950290487,2021,72,125,5,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391564290487,807231950290487,2021,72,125,5,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212391565290487,807231950290487,2021,72,125,5,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395740290487,807232010290487,2021,72,125,9,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395741290487,807232010290487,2021,72,125,9,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395742290487,807232010290487,2021,72,125,9,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395743290487,807232010290487,2021,72,125,9,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395744290487,807232010290487,2021,72,125,9,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395745290487,807232010290487,2021,72,125,9,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395746290487,807232010290487,2021,72,125,9,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395747290487,807232010290487,2021,72,125,9,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392549290487,807231962290487,2021,72,125,12,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392550290487,807231962290487,2021,72,125,12,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392553290487,807231962290487,2021,72,125,12,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392551290487,807231962290487,2021,72,125,12,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392552290487,807231962290487,2021,72,125,12,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392554290487,807231962290487,2021,72,125,12,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392555290487,807231962290487,2021,72,125,12,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212392556290487,807231962290487,2021,72,125,12,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398055290487,807232050290487,2021,72,127,5,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398056290487,807232050290487,2021,72,127,5,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398057290487,807232050290487,2021,72,127,5,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398058290487,807232050290487,2021,72,127,5,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398062290487,807232050290487,2021,72,127,5,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398059290487,807232050290487,2021,72,127,5,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398060290487,807232050290487,2021,72,127,5,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212398061290487,807232050290487,2021,72,127,5,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397407290487,807232039290487,2021,72,127,6,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397408290487,807232039290487,2021,72,127,6,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397409290487,807232039290487,2021,72,127,6,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397410290487,807232039290487,2021,72,127,6,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397411290487,807232039290487,2021,72,127,6,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397412290487,807232039290487,2021,72,127,6,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397413290487,807232039290487,2021,72,127,6,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212397414290487,807232039290487,2021,72,127,6,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396524290487,807232022290487,2021,72,129,5,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396525290487,807232022290487,2021,72,129,5,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396526290487,807232022290487,2021,72,129,5,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396527290487,807232022290487,2021,72,129,5,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396528290487,807232022290487,2021,72,129,5,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396529290487,807232022290487,2021,72,129,5,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396530290487,807232022290487,2021,72,129,5,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212396531290487,807232022290487,2021,72,129,5,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395812290487,807232012290487,2021,72,129,6,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395813290487,807232012290487,2021,72,129,6,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395814290487,807232012290487,2021,72,129,6,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395815290487,807232012290487,2021,72,129,6,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395816290487,807232012290487,2021,72,129,6,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
1212395817290487,807232012290487,2021,72,129,6,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2022-05-10 11:11:05,2023-08-10 14:03:28,1,,
