CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,MEASDAY,MEASMON,MEASYEAR,QASTATCD,CRWTYPCD,SMPKNDCD,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,FWD_SAMPLE_METHOD,MICR_SAMPLE_METHOD,DLF_SAMPLE_METHOD,PILE_SAMPLE_METHOD,DWM_SAMPLING_STATUS_CD,DWM_NBR_SUBP,DWM_NBR_SUBP_TRANSECT,DWM_SUBPLIST,DWM_TRANSECT_LENGTH,QA_STATUS
699095796126144,548974611126144,2019,72,49,173,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096621126144,548974676126144,2019,72,49,174,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096270126144,548974648126144,2019,72,49,176,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096643126144,548974677126144,2019,72,49,178,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699095010126144,548974548126144,2019,72,49,179,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096248126144,548974647126144,2019,72,49,181,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699095683126144,548974602126144,2019,72,49,182,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699094900126144,548974543126144,2019,72,49,183,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699095975126144,548974623126144,2019,72,49,188,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096552126144,548974667126144,2019,72,49,194,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096336126144,548974651126144,2019,72,49,195,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699094440126144,548974510126144,2019,72,49,196,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699094462126144,548974511126144,2019,72,49,198,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096292126144,548974649126144,2019,72,49,201,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699093898126144,548974468126144,2019,72,49,202,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096076126144,548974633126144,2019,72,49,203,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096226126144,548974646126144,2019,72,49,204,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699093866126144,548974465126144,2019,72,49,205,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096164126144,548974637126144,2019,72,49,206,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699095953126144,548974622126144,2019,72,49,207,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055036126144,548974672126144,2019,72,49,208,24,7,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096032126144,548974631126144,2019,72,49,209,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699093920126144,548974469126144,2019,72,49,214,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699094185126144,548974490126144,2019,72,49,215,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699054710126144,548974531126144,2019,72,49,216,8,7,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699095558126144,548974594126144,2019,72,49,217,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699054293126144,548974487126144,2019,72,49,219,17,7,2019,1,,2,2019-09-12 07:36:28,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056484126144,548974803126144,2019,72,147,2,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055547126144,548974685126144,2019,72,147,5,23,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057730126144,548974860126144,2019,72,147,8,13,6,2019,7,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,7
699097276126144,548974790126144,2019,72,147,11,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699056458126144,548974802126144,2019,72,147,14,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096822126144,548974718126144,2019,72,147,15,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699057511126144,548974843126144,2019,72,147,17,25,4,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056249126144,548974796126144,2019,72,147,24,24,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057772126144,548974861126144,2019,72,147,26,30,4,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056694126144,548974818126144,2019,72,147,29,15,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055239126144,548974681126144,2019,72,147,37,3,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055431126144,548974684126144,2019,72,147,38,12,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057428126144,548974842126144,2019,72,147,40,18,4,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097857126144,548974915126144,2019,72,147,41,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055615126144,548974686126144,2019,72,147,43,18,6,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056869126144,548974822126144,2019,72,147,48,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096854126144,548974721126144,2019,72,147,49,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699097244126144,548974787126144,2019,72,147,52,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699055157126144,548974680126144,2019,72,147,55,4,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097889126144,548974918126144,2019,72,147,61,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056577126144,548974806126144,2019,72,147,62,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096950126144,548974730126144,2019,72,147,65,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699056763126144,548974819126144,2019,72,147,66,16,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055938126144,548974689126144,2019,72,147,67,9,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057324126144,548974840126144,2019,72,147,70,21,5,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057205126144,548974838126144,2019,72,147,73,19,6,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056380126144,548974799126144,2019,72,147,76,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096918126144,548974727126144,2019,72,147,77,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699056220126144,548974778126144,2019,72,147,78,15,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056082126144,548974775126144,2019,72,147,81,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097825126144,548974912126144,2019,72,147,83,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056406126144,548974800126144,2019,72,147,84,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056625126144,548974817126144,2019,72,147,89,7,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056510126144,548974804126144,2019,72,147,92,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097480126144,548974855126144,2019,72,147,95,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056962126144,548974824126144,2019,72,147,102,16,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097532126144,548974866126144,2019,72,147,105,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097921126144,548974921126144,2019,72,147,106,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057541126144,548974844126144,2019,72,147,109,17,4,2019,1,,1,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057070126144,548974827126144,2019,72,147,121,16,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097985126144,548974927126144,2019,72,147,122,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056895126144,548974823126144,2019,72,147,129,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056432126144,548974801126144,2019,72,147,138,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057139126144,548974828126144,2019,72,147,140,15,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096982126144,548974733126144,2019,72,147,141,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699097564126144,548974869126144,2019,72,147,142,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057886126144,548974880126144,2019,72,147,146,7,6,2019,1,,1,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097628126144,548974875126144,2019,72,147,149,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057567126144,548974847126144,2019,72,147,151,17,4,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057856126144,548974863126144,2019,72,147,155,24,4,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056995126144,548974825126144,2019,72,147,163,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055271126144,548974682126144,2019,72,147,178,17,6,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057266126144,548974839126144,2019,72,147,179,4,6,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056806126144,548974820126144,2019,72,147,183,14,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056108126144,548974776126144,2019,72,147,186,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056056126144,548974774126144,2019,72,147,193,2,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056292126144,548974797126144,2019,72,147,194,22,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056170126144,548974777126144,2019,72,147,198,15,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057673126144,548974859126144,2019,72,147,201,12,6,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056354126144,548974798126144,2019,72,147,202,23,5,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055876126144,548974688126144,2019,72,147,203,6,6,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057021126144,548974826126144,2019,72,147,205,17,4,2019,1,,1,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056551126144,548974805126144,2019,72,147,213,16,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055768126144,548974687126144,2019,72,147,216,20,6,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699057380126144,548974841126144,2019,72,147,221,1,5,2019,1,,2,2019-09-12 07:36:30,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097953126144,548974924126144,2019,72,147,226,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699056841126144,548974821126144,2019,72,147,230,2,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097328126144,548974808126144,2019,72,147,234,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
699056027126144,548974691126144,2019,72,147,239,2,4,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699097596126144,548974872126144,2019,72,147,249,1,9,2019,1,,2,2019-11-07 14:46:47,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699055354126144,548974683126144,2019,72,147,253,8,5,2019,1,,2,2019-09-12 07:36:29,2025-01-10 15:14:22,6,3,,3,3,1,4,2,1234,24.0,1
699096886126144,548974724126144,2019,72,147,256,1,9,2019,1,,2,2019-11-07 14:46:46,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212395503290487,807232008290487,2021,72,1,6,6,10,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212395887290487,807232013290487,2021,72,1,8,14,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212398533290487,807232056290487,2021,72,3,1,3,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397085290487,807232033290487,2021,72,5,2,2,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396846290487,807232027290487,2021,72,5,7,2,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212392188290487,807231957290487,2021,72,9,1,9,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212396640290487,807232023290487,2021,72,9,2,27,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394128290487,807231989290487,2021,72,11,3,3,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397811290487,807232045290487,2021,72,13,4,27,1,2022,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397710290487,807232044290487,2021,72,13,5,8,3,2022,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396997290487,807232030290487,2021,72,13,10,15,10,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212398303290487,807232053290487,2021,72,13,12,25,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397299290487,807232037290487,2021,72,13,15,17,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212395768290487,807232011290487,2021,72,19,3,9,8,2021,1,,1,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394368290487,807231993290487,2021,72,19,5,9,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212399045290487,807232064290487,2021,72,21,3,26,7,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212392654290487,807231963290487,2021,72,23,15,21,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212393296290487,807231975290487,2021,72,23,16,16,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396401290487,807232021290487,2021,72,23,17,9,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396027290487,807232015290487,2021,72,23,19,17,2,2022,1,,1,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212395038290487,807232002290487,2021,72,25,3,13,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394547290487,807231996290487,2021,72,25,5,29,7,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397028290487,807232031290487,2021,72,27,1,23,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212398970290487,807232062290487,2021,72,29,3,14,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397628290487,807232043290487,2021,72,31,6,10,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212399801290487,807232075290487,2021,72,35,3,15,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212391956290487,807231954290487,2021,72,35,4,28,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212396053290487,807232016290487,2021,72,35,5,15,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394285290487,807231991290487,2021,72,37,3,31,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212399690290487,807232073290487,2021,72,37,18,16,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212398840290487,807232060290487,2021,72,39,5,7,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212392683290487,807231964290487,2021,72,43,4,3,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212396216290487,807232018290487,2021,72,43,5,20,7,2021,1,,1,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394794290487,807231999290487,2021,72,45,1,16,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212395220290487,807232005290487,2021,72,45,3,16,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394019290487,807231987290487,2021,72,47,2,14,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397602290487,807232042290487,2021,72,51,2,24,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212392815290487,807231966290487,2021,72,55,8,18,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212393703290487,807231981290487,2021,72,55,12,16,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212393919290487,807231984290487,2021,72,55,17,9,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212400073290487,807232077290487,2021,72,57,8,2,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212393351290487,807231976290487,2021,72,57,13,12,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212391485290487,807231949290487,2021,72,59,5,8,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212400345290487,807232081290487,2021,72,59,12,15,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212399000290487,807232063290487,2021,72,61,9,26,7,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394089290487,807231988290487,2021,72,63,2,8,9,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396878290487,807232028290487,2021,72,65,4,18,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396689290487,807232024290487,2021,72,65,5,23,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212391750290487,807231952290487,2021,72,69,1,20,8,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212391813290487,807231953290487,2021,72,69,5,17,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212397571290487,807232041290487,2021,72,71,2,1,3,2022,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212396805290487,807232026290487,2021,72,71,4,15,10,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212397380290487,807232038290487,2021,72,71,7,24,2,2022,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212395194290487,807232004290487,2021,72,73,3,5,10,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212395619290487,807232009290487,2021,72,73,13,7,10,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394613290487,807231997290487,2021,72,73,15,5,10,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212393410290487,807231977290487,2021,72,75,5,15,7,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212392521290487,807231961290487,2021,72,75,9,21,7,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212393072290487,807231973290487,2021,72,75,11,12,7,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394831290487,807232000290487,2021,72,77,2,25,6,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212392979290487,807231970290487,2021,72,79,2,10,11,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:23,6,3,,3,3,1,4,2,1234,24.0,1
1212393616290487,807231980290487,2021,72,79,6,2,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212393581290487,807231979290487,2021,72,79,9,7,12,2021,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212399535290487,807232071290487,2021,72,81,5,21,1,2022,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
1212394681290487,807231998290487,2021,72,81,8,7,3,2022,1,,2,2022-05-10 11:11:05,2025-01-10 15:14:09,6,3,,3,3,1,4,2,1234,24.0,1
